#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
               10319        1.184661e+00        1.123747e+00        7.139877e-04
               10320        1.184599e+00        1.123753e+00        7.139429e-04
               10321        1.184556e+00        1.123758e+00        7.138980e-04
               10322        1.184533e+00        1.123764e+00        7.138532e-04
               10323        1.184528e+00        1.123770e+00        7.138083e-04
               10324        1.184544e+00        1.123776e+00        7.137634e-04
               10325        1.184579e+00        1.123782e+00        7.137186e-04
               10326        1.184633e+00        1.123788e+00        7.136738e-04
               10327        1.184707e+00        1.123794e+00        7.136290e-04
               10328        1.184801e+00        1.123800e+00        7.135844e-04
               10329        1.184913e+00        1.123806e+00        7.135398e-04
               10330        1.185045e+00        1.123812e+00        7.134954e-04
               10331        1.185195e+00        1.123817e+00        7.134511e-04
               10332        1.185363e+00        1.123823e+00        7.134069e-04
               10333        1.185548e+00        1.123829e+00        7.133629e-04
               10334        1.185751e+00        1.123835e+00        7.133190e-04
               10335        1.185971e+00        1.123841e+00        7.132753e-04
               10336        1.186207e+00        1.123847e+00        7.132318e-04
               10337        1.186458e+00        1.123853e+00        7.131885e-04
               10338        1.186723e+00        1.123860e+00        7.131455e-04
               10339        1.187003e+00        1.123866e+00        7.131026e-04
               10340        1.187296e+00        1.123872e+00        7.130601e-04
               10341        1.187601e+00        1.123878e+00        7.130177e-04
               10342        1.187918e+00        1.123884e+00        7.129757e-04
               10343        1.188246e+00        1.123890e+00        7.129339e-04
               10344        1.188583e+00        1.123897e+00        7.128924e-04
               10345        1.188930e+00        1.123903e+00        7.128512e-04
               10346        1.189285e+00        1.123909e+00        7.128103e-04
               10347        1.189646e+00        1.123916e+00        7.127698e-04
               10348        1.190015e+00        1.123922e+00        7.127295e-04
               10349        1.190388e+00        1.123928e+00        7.126896e-04
               10350        1.190767e+00        1.123935e+00        7.126500e-04
               10351        1.191148e+00        1.123941e+00        7.126107e-04
               10352        1.191533e+00        1.123948e+00        7.125718e-04
               10353        1.191920e+00        1.123954e+00        7.125332e-04
               10354        1.192307e+00        1.123961e+00        7.124950e-04
               10355        1.192695e+00        1.123968e+00        7.124571e-04
               10356        1.193082e+00        1.123974e+00        7.124195e-04
               10357        1.193468e+00        1.123981e+00        7.123823e-04
               10358        1.193852e+00        1.123988e+00        7.123455e-04
               10359        1.194233e+00        1.123995e+00        7.123090e-04
               10360        1.194611e+00        1.124001e+00        7.122729e-04
               10361        1.194984e+00        1.124008e+00        7.122371e-04
               10362        1.195353e+00        1.124015e+00        7.122016e-04
               10363        1.195716e+00        1.124022e+00        7.121665e-04
               10364        1.196073e+00        1.124029e+00        7.121317e-04
               10365        1.196424e+00        1.124036e+00        7.120973e-04
               10366        1.196767e+00        1.124043e+00        7.120631e-04
               10367        1.197103e+00        1.124050e+00        7.120293e-04
               10368        1.197430e+00        1.124057e+00        7.119958e-04
               10369        1.197750e+00        1.124064e+00        7.119626e-04
               10370        1.198060e+00        1.124071e+00        7.119297e-04
               10371        1.198361e+00        1.124079e+00        7.118971e-04
               10372        1.198653e+00        1.124086e+00        7.118648e-04
               10373        1.198935e+00        1.124093e+00        7.118327e-04
               10374        1.199206e+00        1.124100e+00        7.118009e-04
               10375        1.199467e+00        1.124107e+00        7.117694e-04
               10376        1.199718e+00        1.124115e+00        7.117381e-04
